input,candidate,reference
A more rapid progression may warrant tests by an endocrinologist to rule out serious problems such as tumors or cysts.,Ein schnelleres Prozess kann durch einen Ende der Endorphyrenten rechtzeitig vorherbestimmte Probleme wie Tumoren oder Zypressen ernsthaft auslösen.,"Bei schnellerem Voranschreiten könnten Tests durch einen Endikronologen angezeigt sein, damit ernste Probleme wie Tumore oder Zysten ausgeschlossen werden können."
"Cutting to the present is a rude awakening, like snapping out of a dream.","Ein schneesichertes Gewebe ist ein böses Erwachen, wie man von einem Traum verläuft.","Wieder umzuschalten auf die Gegenwart ist ein böses Erwachen, als ob man aus einem Traum gerissen wird."
"Renamo says the government initiated the latest clashes by launching an attack on its members in Sofala province, traditionally a Renamo stronghold, on October 17.",Die Nationalsozialisten waren die ehemaligen Königinnen und Königinnen und Arbeiten der Vereinigten Staaten.,"Renamo behauptet, die Regierung habe die jüngsten Zusammenstöße provoziert, indem sie am 17. Oktober ihre Mitglieder in der Provinz Sofala, einer traditionellen Hochburg Renamos, angegriffen hätte."
Where does this leave Scotland?,Wo bleibt das Schottland?,Wo bleibt Schottland bei all dem?
He buried the deceased in a forest - and continued to collect her pension and care allowance.,Er begrab die Verstorbenen in einem Wald - und setzte sich weiterhin ihre Pensions- und Rentenbehandlung ein.,Er begrub die Tote in einem Wald - und kassierte weiterhin ihre Rente und Pflegegeld.
"But the devices it is testing appeal to highway planners because they don't use GPS and deliver a limited amount of information, uploaded periodically by modem.","Aber die Geräte, die es durchsucht, sind Teste in der Autobahnplaner, weil sie keine GPS- und liefern eine begrenzte Menge an Informationen, die periodisch von Modem aufgeladen werden.","Doch die von ihr getesteten Geräte sind auch für die Straßenplaner interessant, denn sie arbeiten nicht mit GPS und liefern nur begrenzte Informationen, die regelmäßig per Modem hochgeladen werden."
"However, nobody can afford to lose qualified workers,"" he added.","Niemand kann jedoch es sich leisten, qualifizierte Arbeitnehmer zu verlieren,"" er hinzuzufügen.","Aber niemand könne es sich leisten, qualifizierte Arbeitskräfte zu verlieren, sagte er weiter."
"""At the time, the Town Hall traffic lights were installed because this was a school route,"" explained Eckert yesterday.","""Zur Zeit wurde die Rathaustelle installiert, weil dies eine Schule war,"" erklärte Eckert gestern.","""Die Rathausampel ist damals installiert worden, weil diese den Schulweg sichert"", erläuterte Eckert gestern."
That is what troubles me most of all.,"Das ist es, was mich am meisten beschäftigt.",Und das stört mich am meisten.
"It's the first time in 20 years that the blonde beauty has had short hair, and we're loving the demure change.","Es ist das erste Mal in 20 Jahren, dass die Blondenheit kurzhaarig hat, und wir sind liebevoll die Veränderung.","Es ist das erste Mal seit 20 Jahren, dass das blonde Sexsymbol kurze Haare hat, und wir lieben die sittsame Veränderung."
"Of those, it said 61,067 are civilians, including 6,365 children.","Von denen, es sind 61,067 Zivilisten, einschließlich 6,365 Kinder.","Davon seien 61.067 Zivilisten, einschließlich 6.365 Kinder."
I haven't signed up for the past two years to give out candy in my apartment and probably won't this year.,Ich habe in den letzten zwei Jahren nicht mehr in meiner Wohnung unterschrieben und wahrscheinlich nicht in diesem Jahr.,"In den letzten zwei Jahren habe ich mich nicht bereit erklärt, von meiner Wohnung aus Süßigkeiten zu verteilen, und werde es wohl auch dieses Jahr nicht tun."
"He added: ""It was unable to fly off again so we were contacted for help.""","Er fügte hinzu: ""Es war nicht möglich, wieder abzusetzen, wir wurden auf Hilfe kontaktiert.""","Er fügte hinzu: „Er konnte nicht mehr weiterfliegen, weshalb wir mit der Bitte um Hilfe kontaktiert wurden.“"
"This year, Americans will spend around $106 million on pumpkins, according to the U.S. Census Bureau.","In diesem Jahr werden die Amerikaner mehr als 200 Millionen Dollar an Pumpkin-kins-Königinnen ausgeben, gemäß den US-Büros Bureau.","Dieses Jahr werden Amerikaner etwa 106 Millionen Dollar für Kürbisse ausgeben, so das US Census Bureau."
"His mother Donna, 30, said: ""Fenton and Toffee are a great double act.""","Seine Mutter Donna, 30, sagte: ""Fenton und To To Coffee sind ein großer Doppelaklauf"".","Seine Mutter, Donna, 30, sagte: „Fenton und Toffee sind ein großartiges Gespann.“"
"Malcolm Delaney and Nihad Djedovic were the most successful strikers for the Munich team, who had celebrated clear wins against the Italian Series champions Montepaschi Siena, and the Polish title-holders, Zielona Góra, in their first two games.","Mal Delaney und Nihad Djedovic waren die erfolgreichsten Streikenden für das Münchner Team, die gegen die italienischen Meisterschaften Montaschi Siena geklungen hatten, und die polnische Titel-Zielgruppe Zielóra in ihren ersten Spiele.","Malcolm Delaney und Nihad Djedovic waren die erfolgreichsten Werfer der Münchner, die in den ersten beiden Partien gegen den italienischen Serienmeister Montepaschi Siena und den polnischen Titelträger Zielona Góra deutliche Siege gefeiert hatten."
"On Thursday, an American government official, who wished to remain anonymous, made a statement to American news broadcaster CNN, stating that Israeli fighter planes had attacked an airforce base in the Syrian town of Latakia the day before.","Am Donnerstag, den 27. April, wollte eine amerikanische Regierung, die anonyme, anonyme Nachrichten amerikanischen Nachrichtendienste weitergeben wollte, erklärte, dass israelische Kampfflugzeuge eine Luftwaffe in der syrischen Stadt der letzten Tag angegriffen haben.","Ein amerikanischer Regierungsbeamter, der anonym bleiben wollte, hat am Donnerstag gegenüber dem amerikanischen Nachrichtensender CNN behauptet, israelische Kampfflugzeuge hätten einen Tag zuvor einen Luftwaffenstützpunkt im syrischen Latakia angegriffen."
"In fact, Americans will spend $330 million on pet costumes this year, according to the NRF.","In der Tat werden die Amerikaner in diesem Jahr für die Kostüme von 330 Millionen Dollar für die Kostüme verwenden, je nach dem Bundes NRF.","Tatsächlich geben Amerikaner 330 Millionen Dollar dieses Jahr für Kostüme ihrer Haustiere aus, so der NRF."
Nor are the types of people who use pawnbrokers only the financially stretched.,"Ebenso wenig sind die Arten von Menschen, die die Spielmädchenbrokers nur die finanziell gespannten.","Auch sind nicht alle Menschen, die Pfandleihe nutzen, in finanziellen Schwierigkeiten."
"""We would welcome a review by CASA into allowing the use of electronic devices because we really do think it will improve the customer experience now that we have (wireless in-flight entertainment) on our planes,"" a spokesman said.","""Wir würden eine Überprüfung von CASA begrüßen, in der wir die Nutzung elektronischer Geräte ermöglichen, weil wir wirklich glauben, dass es den Kunden jetzt verbessern wird, dass wir (weniger mit Fly-In-Entertainment) auf unseren Flugzeugen (wir haben es uns auf unseren Flugzeugen geschafft, einen Sprecher zu erhalten, sagte ein Sprecher.","„Wir würden eine Überprüfung der Zulassung elektronischer Geräte durch die CASA begrüßen, denn wir sind überzeugt, dass dies das Kundenerlebnis verbessern würde, nachdem wir nun (drahtlose Unterhaltung) während des Flugs anbieten“, sagte ein Sprecher."
The road remained fully blocked off for around two hours.,Der Weg blieb weitgehend geblockt für etwa zwei Stunden.,Die Strecke blieb etwa zwei Stunden voll gesperrt.
"With his savings, a few donations and a mortgage on his old workshop, he set off to Los Angeles by ship.","Mit seinen Sparen, ein paar Spenden und einem Hypothekendarlehen auf seinem alten Workshop, schickte er sich nach Los Angeles zu.","Mit seinem Ersparten, einpaar Spenden und einer Hypothek auf seinen alten Werkstattschuppen setzt er per Schiff nach Los Angeles über."
An additional radar sensor checks whether the green phase for the pedestrian can be ended.,"Ein zusätzlicher Radarsensor überprüft, ob die grüne Fußgänger der Fußgänger beendet werden können.","Ein weiteres Radarsensor prüft, ob die Grünphase für den Fußgänger beendet werden kann."
The bank promptly notified the relevant authorities and has been co-operating with its regulators.,"Die Banknoten werden umgehend informiert, die zuständigen Behörden und die Zusammenarbeit mit ihren Regulierungsbehörden.",Die Bank informierte prompt die zuständigen Behörden und arbeitet mit ihnen zusammen.
Anyone visiting Cologne cannot miss the cathedral.,Wer Köln nicht verpassen kann die Kathedrale.,"Wer Köln besucht, kommt am Dom nicht vorbei."
Here speed and coordination are the order of the day.,Hier sind Schnelligkeit und Koordination die Tagesordnung.,Schnelligkeit und Koordination sind hier gefragt.
"In a small town in New Zealand, Burt Munro is considered a lovable oddball, all because he resolved to compete in a race in America with his 1920 motorbike.","In einer kleinen Stadt in Neuseeland wird Burt Munro als ein lächeltes, ganz kleinen,balligenballball, weil er mit seinen seinen Motorsportradrennen in einem Rennen in Amerika konkurrieren konnte.","In einer neuseeländischen Kleinstadt gilt Burt Muro als liebenswerter Kauz, weil er sich vorgenommen hat, mit seinem Motorrad, Baujahr 1920, an einem Rennen in Amerika teilzunehmen."
"However, the author does not wish to rule out the possibility that a pensioners' residential community can work.","Der Autor möchte jedoch nicht die Möglichkeit ausschließen, dass eine Wohnsiedlung von Rentnern funktionieren kann.","Dass eine Senioren-Wohngemeinschaft dennoch funktionieren kann, will die Buchautorin dennoch nicht ausschließen."
"Samsung, Huawei and HTC all manufacture phones that operate on Google's Android operating system, which competes fiercely with Apple and Microsoft mobile products.","Samsung, Huawei und HTC fertigen Handys auf dem Android-Betriebssystem Google, das Kompetenzen von Apple und Microsoft Mobile, erweitert.","Samsung, Huawei und HTC stellen Handys her, die mit Googles Betriebssystem Android arbeiten, das in scharfem Wettbewerb zu den Mobilprodukten von Apple und Microsoft steht."
"You could of course install a stair lift inside the apartment, but the cobbled path up to the door of the apartment, featuring a number of steps would be a much greater hindrance.","Man könnte natürlich einen Treppenlift innerhalb des Apartments installieren, aber der gepflegte Pfad bis zur Tür der Wohnung, mit einer Reihe von Schritten wäre ein größeres Hindernis.","Zwar könnte man innerhalb der Wohnung einen Treppenlift installieren, der ebenfalls mit Treppen gepflasterte Weg bis an die Wohnungstür wäre aber das weitaus größere Hindernis."
"Most of the skirmishes have taken place in Sofala province, which is several hundred kilometres north of Maputo, but hosts Beira, the port that miners, including Rio Tinto and Vale, rely on to export coal.","Die meisten Gewässer haben in der Provinz Pala stattfinden, die mehrere hundert Kilometer nördlich von Maputo, sondern Gastgeber, der Hafen, der Bergbau, darunter Rio Tinto und auch auf den Export von Kohle.","Die meisten Gefechte fanden in der Provinz Sofala statt, die einige Hundert Kilometer nördlich von Maputo liegt, in der sich aber Beira befindet, der Hafen, den Bergbaufirmen wie Rio Tinto und Vale zum Export von Kohle nutzen."
"Before returning to daylight, Schulze has participants take a glance into a dark, 15-metre shaft on the upper parking level.","Schulze hat vor der Rückkehr zurück in einen dunklen, 15 Meter hohen Wellenlängen auf dem Oberstufe.","Bevor es wieder zurück ans Tageslicht geht, lässt Schulze die Teilnehmer auf der oberen Parkebene noch einen Blick in einen finsteren, 15 Meter tiefen Schacht werfen."
